Freq.	V(n004)
Step Information: X=50m  (Run: 1/10)
2.48313310529558e+05	(-3.66525415534604e+01dB,-7.80886548424447e+01°)
2.51188643150959e+05	(-3.69703015995273e+01dB,-7.83696946266290e+01°)
2.54097270554932e+05	(-3.72806295753033e+01dB,-7.86393590556210e+01°)
2.57039578276888e+05	(-3.75838571222210e+01dB,-7.88983377184323e+01°)
2.60015956316528e+05	(-3.78802961805007e+01dB,-7.91472658711509e+01°)
2.63026799189540e+05	(-3.81702404819065e+01dB,-7.93867296195182e+01°)
2.66072505979882e+05	(-3.84539669058926e+01dB,-7.96172705264812e+01°)
2.69153480392693e+05	(-3.87317367136386e+01dB,-7.98393897169047e+01°)
2.72270130807793e+05	(-3.90037966727372e+01dB,-8.00535515415884e+01°)
2.75422870333818e+05	(-3.92703800837910e+01dB,-8.02601868542104e+01°)
2.78612116862978e+05	(-3.95317077188658e+01dB,-8.04596959475783e+01°)
2.81838293126447e+05	(-3.97879886806080e+01dB,-8.06524511893905e+01°)
2.85101826750393e+05	(-4.00394211898361e+01dB,-8.08387993924379e+01°)
2.88403150312662e+05	(-4.02861933085470e+01dB,-8.10190639496553e+01°)
2.91742701400118e+05	(-4.05284836045142e+01dB,-8.11935467605557e+01°)
2.95120922666640e+05	(-4.07664617629858e+01dB,-8.13625299722443e+01°)
2.98538261891798e+05	(-4.10002891503989e+01dB,-8.15262775553327e+01°)
3.00000000000000e+05	(-4.10982743636732e+01dB,-8.15942267474659e+01°)
Step Information: X=100m  (Run: 2/10)
1.00000000000000e+05	(-3.45515865703773e+01dB,-1.05081016672531e+02°)
1.01157945425990e+05	(-3.39378862261251e+01dB,-1.05534223165561e+02°)
1.02329299228075e+05	(-3.33111947148297e+01dB,-1.06013092363248e+02°)
1.03514216667934e+05	(-3.26707361654045e+01dB,-1.06519895624444e+02°)
1.04712854805090e+05	(-3.20156686877232e+01dB,-1.07057177983443e+02°)
1.05925372517729e+05	(-3.13450769387059e+01dB,-1.07627800116724e+02°)
1.07151930523761e+05	(-3.06579636554967e+01dB,-1.08234988172093e+02°)
1.08392691402120e+05	(-2.99532399883569e+01dB,-1.08882393209140e+02°)
1.09647819614319e+05	(-2.92297144360536e+01dB,-1.09574162452114e+02°)
1.10917481526240e+05	(-2.84860801513663e+01dB,-1.10315025142130e+02°)
1.12201845430196e+05	(-2.77209003431431e+01dB,-1.11110396539756e+02°)
1.13501081567232e+05	(-2.69325914535442e+01dB,-1.11966504632484e+02°)
1.14815362149688e+05	(-2.61194037344687e+01dB,-1.12890545429133e+02°)
1.16144861384034e+05	(-2.52793987861029e+01dB,-1.13890874492682e+02°)
1.17489755493953e+05	(-2.44104235548873e+01dB,-1.14977244740425e+02°)
1.18850222743702e+05	(-2.35100802222356e+01dB,-1.16161103761040e+02°)
1.20226443461741e+05	(-2.25756913578259e+01dB,-1.17455968299720e+02°)
1.21618600064637e+05	(-2.16042596787646e+01dB,-1.18877899633738e+02°)
1.23026877081238e+05	(-2.05924217786496e+01dB,-1.20446112018325e+02°)
1.24451461177139e+05	(-1.95363953225248e+01dB,-1.22183758291062e+02°)
1.25892541179417e+05	(-1.84319195404719e+01dB,-1.24118953689772e+02°)
1.27350308101666e+05	(-1.72741895628302e+01dB,-1.26286123439601e+02°)
1.28824955169314e+05	(-1.60577865235882e+01dB,-1.28727795609196e+02°)
1.30316677845230e+05	(-1.47766079568910e+01dB,-1.31497014498617e+02°)
1.31825673855641e+05	(-1.34238078326012e+01dB,-1.34660632231964e+02°)
1.33352143216333e+05	(-1.19917645894859e+01dB,-1.38303866607493e+02°)
1.34896288259166e+05	(-1.04721128643796e+01dB,-1.42536727989260e+02°)
1.36458313658893e+05	(-8.85590982591259e+00dB,-1.47503289025379e+02°)
1.38038426460289e+05	(-7.13408453598101e+00dB,-1.53395443989626e+02°)
1.39636836105594e+05	(-5.29850727396281e+00dB,-1.60474064014364e+02°)
1.41253754462276e+05	(-3.34452109587461e+00dB,-1.69102738666659e+02°)
1.42889395851111e+05	(-1.27722586122804e+00dB,-1.79802492247413e+02°)
1.44543977074593e+05	(8.72051718389343e-01dB,1.66666049130930e+02°)
1.46217717445672e+05	(3.00264884652015e+00dB,1.49233442971940e+02°)
1.47910838816821e+05	(4.85079674750434e+00dB,1.26756307173191e+02°)
1.49623565609444e+05	(5.91222673275687e+00dB,9.93912750161280e+01°)
1.51356124843621e+05	(5.73782566150973e+00dB,7.06435425959207e+01°)
1.53108746168203e+05	(4.49392066642314e+00dB,4.53043549429817e+01°)
1.54881661891248e+05	(2.72381534174944e+00dB,2.51304135957435e+01°)
1.56675107010815e+05	(8.11739058838205e-01dB,9.41191884568907e+00°)
1.58489319246112e+05	(-1.07339097643115e+00dB,-2.98542882808743e+00°)
1.60324539069005e+05	(-2.87015592869612e+00dB,-1.29437952655271e+01°)
1.62181009735893e+05	(-4.55965138649031e+00dB,-2.10768201130764e+01°)
1.64058977319954e+05	(-6.13948575435017e+00dB,-2.78135309092536e+01°)
1.65958690743756e+05	(-7.61393544513497e+00dB,-3.34622979913905e+01°)
1.67880401812256e+05	(-8.98995130512018e+00dB,-3.82505466957942e+01°)
1.69824365246175e+05	(-1.02753707117216e+01dB,-4.23494002862679e+01°)
1.71790838715759e+05	(-1.14780607533351e+01dB,-4.58896503496796e+01°)
1.73780082874938e+05	(-1.26055043506876e+01dB,-4.89725661488796e+01°)
1.75792361395870e+05	(-1.36646151580417e+01dB,-5.16774544117641e+01°)
1.77827941003893e+05	(-1.46616748343613e+01dB,-5.40670696497588e+01°)
1.79887091512879e+05	(-1.56023353490767e+01dB,-5.61915511712215e+01°)
1.81970085860999e+05	(-1.64916542206870e+01dB,-5.80913254132928e+01°)
1.84077200146896e+05	(-1.73341445654030e+01dB,-5.97992691235649e+01°)
1.86208713666287e+05	(-1.81338298587004e+01dB,-6.13423376318326e+01°)
1.88364908948981e+05	(-1.88942979741293e+01dB,-6.27428018429106e+01°)
1.90546071796325e+05	(-1.96187517638011e+01dB,-6.40191962697131e+01°)
1.92752491319094e+05	(-2.03100549882844e+01dB,-6.51870517635763e+01°)
1.94984459975805e+05	(-2.09707732640737e+01dB,-6.62594664559099e+01°)
1.97242273611486e+05	(-2.16032101562899e+01dB,-6.72475541240708e+01°)
1.99526231496889e+05	(-2.22094387709250e+01dB,-6.81607989502938e+01°)
2.01836636368157e+05	(-2.27913292948126e+01dB,-6.90073382444084e+01°)
2.04173794466954e+05	(-2.33505729518224e+01dB,-6.97941893164031e+01°)
2.06538015581054e+05	(-2.38887028253276e+01dB,-7.05274327358581e+01°)
2.08929613085405e+05	(-2.44071119599500e+01dB,-7.12123612975157e+01°)
2.11348903983665e+05	(-2.49070691113875e+01dB,-7.18536018407283e+01°)
2.13796208950224e+05	(-2.53897324680684e+01dB,-7.24552154428199e+01°)
2.16271852372703e+05	(-2.58561616257146e+01dB,-7.30207802778065e+01°)
2.18776162394956e+05	(-2.63073280571326e+01dB,-7.35534604982750e+01°)
2.21309470960565e+05	(-2.67441242852189e+01dB,-7.40560637840192e+01°)
2.23872113856835e+05	(-2.71673719372278e+01dB,-7.45310896511971e+01°)
2.26464430759307e+05	(-2.75778288325347e+01dB,-7.49807701898424e+01°)
2.29086765276778e+05	(-2.79761952339980e+01dB,-7.54071045656416e+01°)
2.31739464996849e+05	(-2.83631193741610e+01dB,-7.58118883617132e+01°)
2.34422881531993e+05	(-2.87392023514761e+01dB,-7.61967386310598e+01°)
2.37137370566167e+05	(-2.91050024781000e+01dB,-7.65631153678528e+01°)
2.39883291901950e+05	(-2.94610391492283e+01dB,-7.69123399762498e+01°)
2.42661009508243e+05	(-2.98077962941074e+01dB,-7.72456112118065e+01°)
2.45470891568504e+05	(-3.01457254605012e+01dB,-7.75640189871656e+01°)
2.48313310529558e+05	(-3.04752485772870e+01dB,-7.78685563663159e+01°)
2.51188643150959e+05	(-3.07967604337980e+01dB,-7.81601300170088e+01°)
2.54097270554932e+05	(-3.11106309093622e+01dB,-7.84395693463064e+01°)
2.57039578276888e+05	(-3.14172069820796e+01dB,-7.87076345077148e+01°)
2.60015956316528e+05	(-3.17168145420934e+01dB,-7.89650234383260e+01°)
2.63026799189540e+05	(-3.20097600313754e+01dB,-7.92123780596139e+01°)
2.66072505979882e+05	(-3.22963319292576e+01dB,-7.94502897550030e+01°)
2.69153480392693e+05	(-3.25768021005437e+01dB,-7.96793042202611e+01°)
2.72270130807793e+05	(-3.28514270209644e+01dB,-7.98999257685326e+01°)
2.75422870333818e+05	(-3.31204488929536e+01dB,-8.01126211599089e+01°)
2.78612116862978e+05	(-3.33840966631681e+01dB,-8.03178230154259e+01°)
2.81838293126447e+05	(-3.36425869518333e+01dB,-8.05159328669452e+01°)
2.85101826750393e+05	(-3.38961249028217e+01dB,-8.07073238872509e+01°)
2.88403150312662e+05	(-3.41449049623571e+01dB,-8.08923433386567e+01°)
2.91742701400118e+05	(-3.43891115933420e+01dB,-8.10713147732820e+01°)
2.95120922666640e+05	(-3.46289199315300e+01dB,-8.12445400137866e+01°)
2.98538261891798e+05	(-3.48644963890807e+01dB,-8.14123009396100e+01°)
3.00000000000000e+05	(-3.49632002961253e+01dB,-8.14818877431603e+01°)
Step Information: X=150m  (Run: 3/10)
1.00000000000000e+05	(-3.09640053110112e+01dB,-1.05198374532899e+02°)
1.01157945425990e+05	(-3.03448086483911e+01dB,-1.05665450291200e+02°)
1.02329299228075e+05	(-2.97120590767986e+01dB,-1.06160158292297e+02°)
1.03514216667934e+05	(-2.90649105562524e+01dB,-1.06685105576053e+02°)
1.04712854805090e+05	(-2.84024405453641e+01dB,-1.07243240838559e+02°)
1.05925372517729e+05	(-2.77236407588675e+01dB,-1.07837912541071e+02°)
1.07151930523761e+05	(-2.70274065491954e+01dB,-1.08472939315803e+02°)
1.08392691402120e+05	(-2.63125246794245e+01dB,-1.09152695809451e+02°)
1.09647819614319e+05	(-2.55776592159784e+01dB,-1.09882218051048e+02°)
1.10917481526240e+05	(-2.48213352271829e+01dB,-1.10667333705567e+02°)
1.12201845430196e+05	(-2.40419199308844e+01dB,-1.11514824308754e+02°)
1.13501081567232e+05	(-2.32376008968620e+01dB,-1.12432628959084e+02°)
1.14815362149688e+05	(-2.24063608896707e+01dB,-1.13430102241686e+02°)
1.16144861384034e+05	(-2.15459489578029e+01dB,-1.14518343774507e+02°)
1.17489755493953e+05	(-2.06538474788115e+01dB,-1.15710623285238e+02°)
1.18850222743702e+05	(-1.97272351376703e+01dB,-1.17022934415551e+02°)
1.20226443461741e+05	(-1.87629463966363e+01dB,-1.18474723789201e+02°)
1.21618600064637e+05	(-1.77574291880238e+01dB,-1.20089861156316e+02°)
1.23026877081238e+05	(-1.67067048498199e+01dB,-1.21897944351578e+02°)
1.24451461177139e+05	(-1.56063387174412e+01dB,-1.23936073115719e+02°)
1.25892541179417e+05	(-1.44514381685770e+01dB,-1.26251283142577e+02°)
1.27350308101666e+05	(-1.32367109030165e+01dB,-1.28903910089908e+02°)
1.28824955169314e+05	(-1.19566467315952e+01dB,-1.31972250736057e+02°)
1.30316677845230e+05	(-1.06059441476089e+01dB,-1.35558979527626e+02°)
1.31825673855641e+05	(-9.18041178075582e+00dB,-1.39799764239415e+02°)
1.33352143216333e+05	(-7.67877113363307e+00dB,-1.44874095666384e+02°)
1.34896288259166e+05	(-6.10610619530599e+00dB,-1.51016653515091e+02°)
1.36458313658893e+05	(-4.48008290038317e+00dB,-1.58522539158154e+02°)
1.38038426460289e+05	(-2.84094868514476e+00dB,-1.67727778378813e+02°)
1.39636836105594e+05	(-1.26374442070014e+00dB,-1.78926505233399e+02°)
1.41253754462276e+05	(1.37551693536596e-01dB,1.67818447234918e+02°)
1.42889395851111e+05	(1.23625064066564e+00dB,1.52922220736015e+02°)
1.44543977074593e+05	(1.95803389086827e+00dB,1.37314691796490e+02°)
1.46217717445672e+05	(2.33305833921884e+00dB,1.22028325439075e+02°)
1.47910838816821e+05	(2.47040884889452e+00dB,1.07656664924085e+02°)
1.49623565609444e+05	(2.48463654907402e+00dB,9.42043342221294e+01°)
1.51356124843621e+05	(2.44560183087102e+00dB,8.13003724177678e+01°)
1.53108746168203e+05	(2.36627405947061e+00dB,6.84679244477525e+01°)
1.54881661891248e+05	(2.20924755147252e+00dB,5.53302955182632e+01°)
1.56675107010815e+05	(1.90330360760307e+00dB,4.17753193098630e+01°)
1.58489319246112e+05	(1.37403560836870e+00dB,2.80606319393662e+01°)
1.60324539069005e+05	(5.83872039252316e-01dB,1.47574633262836e+01°)
1.62181009735893e+05	(-4.44640133981970e-01dB,2.49811562703180e+00°)
1.64058977319954e+05	(-1.64271502864464e+00dB,-8.29668575859884e+00°)
1.65958690743756e+05	(-2.93006516845489e+00dB,-1.75090525512914e+01°)
1.67880401812256e+05	(-4.24077289276261e+00dB,-2.52437551406539e+01°)
1.69824365246175e+05	(-5.53098356156545e+00dB,-3.17066016018760e+01°)
1.71790838715759e+05	(-6.77572941626547e+00dB,-3.71201101537418e+01°)
1.73780082874938e+05	(-7.96296884017341e+00dB,-4.16841020481262e+01°)
1.75792361395870e+05	(-9.08851065273669e+00dB,-4.55640581827273e+01°)
1.77827941003893e+05	(-1.01525654145135e+01dB,-4.88920618112906e+01°)
1.79887091512879e+05	(-1.11576313848096e+01dB,-5.17719710357617e+01°)
1.81970085860999e+05	(-1.21072692999382e+01dB,-5.42851704135229e+01°)
1.84077200146896e+05	(-1.30054189772028e+01dB,-5.64956118621350e+01°)
1.86208713666287e+05	(-1.38560322242761e+01dB,-5.84538558461094e+01°)
1.88364908948981e+05	(-1.46628860146892e+01dB,-6.02001867987235e+01°)
1.90546071796325e+05	(-1.54294966319994e+01dB,-6.17669749841142e+01°)
1.92752491319094e+05	(-1.61590893072097e+01dB,-6.31804575656592e+01°)
1.94984459975805e+05	(-1.68545974925008e+01dB,-6.44620829008959e+01°)
1.97242273611486e+05	(-1.75186771666201e+01dB,-6.56295296166008e+01°)
1.99526231496889e+05	(-1.81537279967273e+01dB,-6.66974840289505e+01°)
2.01836636368157e+05	(-1.87619168519188e+01dB,-6.76782375785032e+01°)
2.04173794466954e+05	(-1.93452012569797e+01dB,-6.85821495529415e+01°)
2.06538015581054e+05	(-1.99053515647238e+01dB,-6.94180083400294e+01°)
2.08929613085405e+05	(-2.04439712959063e+01dB,-7.01933157023993e+01°)
2.11348903983665e+05	(-2.09625154673336e+01dB,-7.09145122137304e+01°)
2.13796208950224e+05	(-2.14623069282857e+01dB,-7.15871573768661e+01°)
2.16271852372703e+05	(-2.19445508261195e+01dB,-7.22160745718354e+01°)
2.18776162394956e+05	(-2.24103473666004e+01dB,-7.28054685057290e+01°)
2.21309470960565e+05	(-2.28607030479688e+01dB,-7.33590210070694e+01°)
2.23872113856835e+05	(-2.32965405444172e+01dB,-7.38799696466597e+01°)
2.26464430759307e+05	(-2.37187074029062e+01dB,-7.43711726477320e+01°)
2.29086765276778e+05	(-2.41279837018444e+01dB,-7.48351627794712e+01°)
2.31739464996849e+05	(-2.45250888037756e+01dB,-7.52741923440639e+01°)
2.34422881531993e+05	(-2.49106873182895e+01dB,-7.56902709208414e+01°)
2.37137370566167e+05	(-2.52853943766000e+01dB,-7.60851971872408e+01°)
2.39883291901950e+05	(-2.56497803059367e+01dB,-7.64605858698472e+01°)
2.42661009508243e+05	(-2.60043747801193e+01dB,-7.68178906709774e+01°)
2.45470891568504e+05	(-2.63496705123896e+01dB,-7.71584238532288e+01°)
2.48313310529558e+05	(-2.66861265476346e+01dB,-7.74833730357384e+01°)
2.51188643150959e+05	(-2.70141712034155e+01dB,-7.77938156537774e+01°)
2.54097270554932e+05	(-2.73342047025656e+01dB,-7.80907314518089e+01°)
2.57039578276888e+05	(-2.76466015344053e+01dB,-7.83750133147673e+01°)
2.60015956316528e+05	(-2.79517125767105e+01dB,-7.86474766896137e+01°)
2.63026799189540e+05	(-2.82498670063556e+01dB,-7.89088678065310e+01°)
2.66072505979882e+05	(-2.85413740229240e+01dB,-7.91598708743733e+01°)
2.69153480392693e+05	(-2.88265244064673e+01dB,-7.94011143965841e+01°)
2.72270130807793e+05	(-2.91055919279051e+01dB,-7.96331767304753e+01°)
2.75422870333818e+05	(-2.93788346282492e+01dB,-7.98565909935366e+01°)
2.78612116862978e+05	(-2.96464959808349e+01dB,-8.00718494045365e+01°)
2.81838293126447e+05	(-2.99088059490155e+01dB,-8.02794071339532e+01°)
2.85101826750393e+05	(-3.01659819502815e+01dB,-8.04796857272554e+01°)
2.88403150312662e+05	(-3.04182297364647e+01dB,-8.06730761553281e+01°)
2.91742701400118e+05	(-3.06657441985608e+01dB,-8.08599415385918e+01°)
2.95120922666640e+05	(-3.09087101037205e+01dB,-8.10406195848412e+01°)
2.98538261891798e+05	(-3.11473027711003e+01dB,-8.12154247753145e+01°)
3.00000000000000e+05	(-3.12472456364458e+01dB,-8.12878840251345e+01°)
Step Information: X=200m  (Run: 4/10)
1.00000000000000e+05	(-2.83723906750955e+01dB,-1.05365703192236e+02°)
1.01157945425990e+05	(-2.77453672669280e+01dB,-1.05852840976224e+02°)
1.02329299228075e+05	(-2.71039799441656e+01dB,-1.06370522257442e+02°)
1.03514216667934e+05	(-2.64472794178811e+01dB,-1.06921865240361e+02°)
1.04712854805090e+05	(-2.57742241252539e+01dB,-1.07510437335378e+02°)
1.05925372517729e+05	(-2.50836682098141e+01dB,-1.08140340023055e+02°)
1.07151930523761e+05	(-2.43743475969508e+01dB,-1.08816313776867e+02°)
1.08392691402120e+05	(-2.36448638381443e+01dB,-1.09543868776364e+02°)
1.09647819614319e+05	(-2.28936653529962e+01dB,-1.10329449070834e+02°)
1.10917481526240e+05	(-2.21190256613941e+01dB,-1.11180640528358e+02°)
1.12201845430196e+05	(-2.13190181841126e+01dB,-1.12106436652140e+02°)
1.13501081567232e+05	(-2.04914872279150e+01dB,-1.13117581646802e+02°)
1.14815362149688e+05	(-1.96340149160650e+01dB,-1.14227017688960e+02°)
1.16144861384034e+05	(-1.87438841812255e+01dB,-1.15450474269770e+02°)
1.17489755493953e+05	(-1.78180387012439e+01dB,-1.16807253330615e+02°)
1.18850222743702e+05	(-1.68530422003732e+01dB,-1.18321287071049e+02°)
1.20226443461741e+05	(-1.58450425657334e+01dB,-1.20022579183027e+02°)
1.21618600064637e+05	(-1.47897520979215e+01dB,-1.21949189510201e+02°)
1.23026877081238e+05	(-1.36824665498202e+01dB,-1.24149992240282e+02°)
1.24451461177139e+05	(-1.25181675054091e+01dB,-1.26688532483726e+02°)
1.25892541179417e+05	(-1.12917949644752e+01dB,-1.29648418122960e+02°)
1.27350308101666e+05	(-9.99885833804820e+00dB,-1.33140765212004e+02°)
1.28824955169314e+05	(-8.63670725392302e+00dB,-1.37314092358058e+02°)
1.30316677845230e+05	(-7.20705611878286e+00dB,-1.42366205150412e+02°)
1.31825673855641e+05	(-5.72077130552589e+00dB,-1.48554609319984e+02°)
1.33352143216333e+05	(-4.20627591067531e+00dB,-1.56193657891543e+02°)
1.34896288259166e+05	(-2.72204459789629e+00dB,-1.65608550022852e+02°)
1.36458313658893e+05	(-1.36816938747467e+00dB,-1.76994198576562e+02°)
1.38038426460289e+05	(-2.78569746739774e-01dB,1.69843696857299e+02°)
1.39636836105594e+05	(4.30798242865774e-01dB,1.55700461514554e+02°)
1.41253754462276e+05	(7.38068417002677e-01dB,1.41775406035964e+02°)
1.42889395851111e+05	(7.34048321759272e-01dB,1.29070527130630e+02°)
1.44543977074593e+05	(5.58715396976682e-01dB,1.17987773303627e+02°)
1.46217717445672e+05	(3.32642337019967e-01dB,1.08417085284149e+02°)
1.47910838816821e+05	(1.33404191984764e-01dB,1.00010031770246e+02°)
1.49623565609444e+05	(2.00085622635122e-03dB,9.23678845716935e+01°)
1.51356124843621e+05	(-4.47961578926129e-02dB,8.51146198000855e+01°)
1.53108746168203e+05	(-5.94805651768985e-03dB,7.79081267847318e+01°)
1.54881661891248e+05	(1.07253135012117e-01dB,7.04316608889651e+01°)
1.56675107010815e+05	(2.70454275220761e-01dB,6.23888881302185e+01°)
1.58489319246112e+05	(4.42796883308198e-01dB,5.35193242179396e+01°)
1.60324539069005e+05	(5.63531750854487e-01dB,4.36505480811266e+01°)
1.62181009735893e+05	(5.54565096779430e-01dB,3.27925334063741e+01°)
1.64058977319954e+05	(3.36716332576941e-01dB,2.12350556983521e+01°)
1.65958690743756e+05	(-1.40382784379776e-01dB,9.54675139333035e+00°)
1.67880401812256e+05	(-8.73564802527654e-01dB,-1.59819853202424e+00°)
1.69824365246175e+05	(-1.80967919026871e+00dB,-1.16698887870392e+01°)
1.71790838715759e+05	(-2.87381467926036e+00dB,-2.04185095508253e+01°)
1.73780082874938e+05	(-3.99712111178117e+00dB,-2.78416042048155e+01°)
1.75792361395870e+05	(-5.12942371267767e+00dB,-3.40764558464750e+01°)
1.77827941003893e+05	(-6.23937327145307e+00dB,-3.93077536545531e+01°)
1.79887091512879e+05	(-7.30972839425858e+00dB,-4.37161375195753e+01°)
1.81970085860999e+05	(-8.33240347139770e+00dB,-4.74577625646979e+01°)
1.84077200146896e+05	(-9.30477264633969e+00dB,-5.06601931769905e+01°)
1.86208713666287e+05	(-1.02272673052852e+01dB,-5.34249955319285e+01°)
1.88364908948981e+05	(-1.11019192651920e+01dB,-5.58322556521584e+01°)
1.90546071796325e+05	(-1.19315125410450e+01dB,-5.79450573033725e+01°)
