Freq.	I(Ls1)	I(Ls2)
1.62262262262261e+05	(-2.93711994039510e+01dB,-1.53304837212590e+02°)	(-2.93711994039510e+01dB,-1.53304837212590e+02°)
1.62362362362361e+05	(-2.94003489929753e+01dB,-1.53749081930852e+02°)	(-2.94003489929753e+01dB,-1.53749081930852e+02°)
1.62462462462462e+05	(-2.94297524328592e+01dB,-1.54191028771299e+02°)	(-2.94297524328592e+01dB,-1.54191028771299e+02°)
1.62562562562562e+05	(-2.94594045339622e+01dB,-1.54630670598184e+02°)	(-2.94594045339622e+01dB,-1.54630670598184e+02°)
1.62662662662662e+05	(-2.94893001296862e+01dB,-1.55068000941550e+02°)	(-2.94893001296862e+01dB,-1.55068000941550e+02°)
1.62762762762762e+05	(-2.95194340786132e+01dB,-1.55503013985982e+02°)	(-2.95194340786132e+01dB,-1.55503013985982e+02°)
1.62862862862862e+05	(-2.95498012665609e+01dB,-1.55935704559094e+02°)	(-2.95498012665609e+01dB,-1.55935704559094e+02°)
1.62962962962962e+05	(-2.95803966085568e+01dB,-1.56366068119794e+02°)	(-2.95803966085568e+01dB,-1.56366068119794e+02°)
1.63063063063062e+05	(-2.96112150507303e+01dB,-1.56794100746343e+02°)	(-2.96112150507303e+01dB,-1.56794100746343e+02°)
1.63163163163162e+05	(-2.96422515721242e+01dB,-1.57219799124233e+02°)	(-2.96422515721242e+01dB,-1.57219799124233e+02°)
1.63263263263262e+05	(-2.96735011864251e+01dB,-1.57643160533903e+02°)	(-2.96735011864251e+01dB,-1.57643160533903e+02°)
1.63363363363362e+05	(-2.97049589436143e+01dB,-1.58064182838315e+02°)	(-2.97049589436143e+01dB,-1.58064182838315e+02°)
1.63463463463463e+05	(-2.97366199315386e+01dB,-1.58482864470416e+02°)	(-2.97366199315386e+01dB,-1.58482864470416e+02°)
1.63563563563563e+05	(-2.97684792774044e+01dB,-1.58899204420496e+02°)	(-2.97684792774044e+01dB,-1.58899204420496e+02°)
1.63663663663663e+05	(-2.98005321491926e+01dB,-1.59313202223468e+02°)	(-2.98005321491926e+01dB,-1.59313202223468e+02°)
1.63763763763763e+05	(-2.98327737569985e+01dB,-1.59724857946092e+02°)	(-2.98327737569985e+01dB,-1.59724857946092e+02°)
1.63863863863863e+05	(-2.98651993542964e+01dB,-1.60134172174149e+02°)	(-2.98651993542964e+01dB,-1.60134172174149e+02°)
1.63963963963963e+05	(-2.98978042391294e+01dB,-1.60541145999595e+02°)	(-2.98978042391294e+01dB,-1.60541145999595e+02°)
1.64064064064063e+05	(-2.99305837552281e+01dB,-1.60945781007705e+02°)	(-2.99305837552281e+01dB,-1.60945781007705e+02°)
1.64164164164163e+05	(-2.99635332930571e+01dB,-1.61348079264220e+02°)	(-2.99635332930571e+01dB,-1.61348079264220e+02°)
1.64264264264263e+05	(-2.99966482907913e+01dB,-1.61748043302524e+02°)	(-2.99966482907913e+01dB,-1.61748043302524e+02°)
1.64364364364363e+05	(-3.00299242352256e+01dB,-1.62145676110846e+02°)	(-3.00299242352256e+01dB,-1.62145676110846e+02°)
1.64464464464464e+05	(-3.00633566626160e+01dB,-1.62540981119525e+02°)	(-3.00633566626160e+01dB,-1.62540981119525e+02°)
1.64564564564564e+05	(-3.00969411594565e+01dB,-1.62933962188328e+02°)	(-3.00969411594565e+01dB,-1.62933962188328e+02°)
1.64664664664664e+05	(-3.01306733631925e+01dB,-1.63324623593849e+02°)	(-3.01306733631925e+01dB,-1.63324623593849e+02°)
1.64764764764764e+05	(-3.01645489628714e+01dB,-1.63712970016992e+02°)	(-3.01645489628714e+01dB,-1.63712970016992e+02°)
1.64864864864864e+05	(-3.01985636997341e+01dB,-1.64099006530555e+02°)	(-3.01985636997341e+01dB,-1.64099006530555e+02°)
1.64964964964964e+05	(-3.02327133677469e+01dB,-1.64482738586921e+02°)	(-3.02327133677469e+01dB,-1.64482738586921e+02°)
1.65065065065064e+05	(-3.02669938140770e+01dB,-1.64864172005864e+02°)	(-3.02669938140770e+01dB,-1.64864172005864e+02°)
1.65165165165164e+05	(-3.03014009395131e+01dB,-1.65243312962492e+02°)	(-3.03014009395131e+01dB,-1.65243312962492e+02°)
1.65265265265264e+05	(-3.03359306988314e+01dB,-1.65620167975312e+02°)	(-3.03359306988314e+01dB,-1.65620167975312e+02°)
1.65365365365364e+05	(-3.03705791011116e+01dB,-1.65994743894448e+02°)	(-3.03705791011116e+01dB,-1.65994743894448e+02°)
1.65465465465465e+05	(-3.04053422100013e+01dB,-1.66367047890010e+02°)	(-3.04053422100013e+01dB,-1.66367047890010e+02°)
1.65565565565565e+05	(-3.04402161439330e+01dB,-1.66737087440613e+02°)	(-3.04402161439330e+01dB,-1.66737087440613e+02°)
1.65665665665665e+05	(-3.04751970762944e+01dB,-1.67104870322067e+02°)	(-3.04751970762944e+01dB,-1.67104870322067e+02°)
1.65765765765765e+05	(-3.05102812355533e+01dB,-1.67470404596231e+02°)	(-3.05102812355533e+01dB,-1.67470404596231e+02°)
1.65865865865865e+05	(-3.05454649053404e+01dB,-1.67833698600047e+02°)	(-3.05454649053404e+01dB,-1.67833698600047e+02°)
1.65965965965965e+05	(-3.05807444244894e+01dB,-1.68194760934744e+02°)	(-3.05807444244894e+01dB,-1.68194760934744e+02°)
1.66066066066065e+05	(-3.06161161870379e+01dB,-1.68553600455232e+02°)	(-3.06161161870379e+01dB,-1.68553600455232e+02°)
1.66166166166165e+05	(-3.06515766421902e+01dB,-1.68910226259681e+02°)	(-3.06515766421902e+01dB,-1.68910226259681e+02°)
1.66266266266265e+05	(-3.06871222942430e+01dB,-1.69264647679289e+02°)	(-3.06871222942430e+01dB,-1.69264647679289e+02°)
1.66366366366365e+05	(-3.07227497024765e+01dB,-1.69616874268239e+02°)	(-3.07227497024765e+01dB,-1.69616874268239e+02°)
1.66466466466465e+05	(-3.07584554810118e+01dB,-1.69966915793858e+02°)	(-3.07584554810118e+01dB,-1.69966915793858e+02°)
1.66566566566566e+05	(-3.07942362986365e+01dB,-1.70314782226963e+02°)	(-3.07942362986365e+01dB,-1.70314782226963e+02°)
1.66666666666666e+05	(-3.08300888786000e+01dB,-1.70660483732416e+02°)	(-3.08300888785999e+01dB,-1.70660483732416e+02°)
1.66766766766766e+05	(-3.08660099983793e+01dB,-1.71004030659869e+02°)	(-3.08660099983793e+01dB,-1.71004030659869e+02°)
1.66866866866866e+05	(-3.09019964894185e+01dB,-1.71345433534716e+02°)	(-3.09019964894185e+01dB,-1.71345433534716e+02°)
1.66966966966966e+05	(-3.09380452368405e+01dB,-1.71684703049239e+02°)	(-3.09380452368405e+01dB,-1.71684703049239e+02°)
1.67067067067066e+05	(-3.09741531791356e+01dB,-1.72021850053963e+02°)	(-3.09741531791356e+01dB,-1.72021850053963e+02°)
1.67167167167166e+05	(-3.10103173078260e+01dB,-1.72356885549206e+02°)	(-3.10103173078260e+01dB,-1.72356885549206e+02°)
1.67267267267266e+05	(-3.10465346671079e+01dB,-1.72689820676832e+02°)	(-3.10465346671079e+01dB,-1.72689820676832e+02°)
1.67367367367366e+05	(-3.10828023534738e+01dB,-1.73020666712203e+02°)	(-3.10828023534738e+01dB,-1.73020666712203e+02°)
1.67467467467466e+05	(-3.11191175153143e+01dB,-1.73349435056334e+02°)	(-3.11191175153143e+01dB,-1.73349435056334e+02°)
1.67567567567567e+05	(-3.11554773525020e+01dB,-1.73676137228241e+02°)	(-3.11554773525020e+01dB,-1.73676137228241e+02°)
1.67667667667667e+05	(-3.11918791159587e+01dB,-1.74000784857488e+02°)	(-3.11918791159587e+01dB,-1.74000784857488e+02°)
1.67767767767767e+05	(-3.12283201072053e+01dB,-1.74323389676934e+02°)	(-3.12283201072053e+01dB,-1.74323389676934e+02°)
1.67867867867867e+05	(-3.12647976778984e+01dB,-1.74643963515665e+02°)	(-3.12647976778984e+01dB,-1.74643963515665e+02°)
1.67967967967967e+05	(-3.13013092293513e+01dB,-1.74962518292129e+02°)	(-3.13013092293513e+01dB,-1.74962518292129e+02°)
1.68068068068067e+05	(-3.13378522120440e+01dB,-1.75279066007452e+02°)	(-3.13378522120440e+01dB,-1.75279066007452e+02°)
1.68168168168167e+05	(-3.13744241251197e+01dB,-1.75593618738946e+02°)	(-3.13744241251197e+01dB,-1.75593618738946e+02°)
1.68268268268267e+05	(-3.14110225158713e+01dB,-1.75906188633805e+02°)	(-3.14110225158713e+01dB,-1.75906188633805e+02°)
1.68368368368367e+05	(-3.14476449792180e+01dB,-1.76216787902982e+02°)	(-3.14476449792180e+01dB,-1.76216787902982e+02°)
1.68468468468467e+05	(-3.14842891571723e+01dB,-1.76525428815246e+02°)	(-3.14842891571723e+01dB,-1.76525428815246e+02°)
1.68568568568568e+05	(-3.15209527382994e+01dB,-1.76832123691421e+02°)	(-3.15209527382994e+01dB,-1.76832123691421e+02°)
1.68668668668668e+05	(-3.15576334571685e+01dB,-1.77136884898799e+02°)	(-3.15576334571685e+01dB,-1.77136884898799e+02°)
1.68768768768768e+05	(-3.15943290937981e+01dB,-1.77439724845724e+02°)	(-3.15943290937981e+01dB,-1.77439724845724e+02°)
1.68868868868868e+05	(-3.16310374730955e+01dB,-1.77740655976354e+02°)	(-3.16310374730955e+01dB,-1.77740655976354e+02°)
1.68968968968968e+05	(-3.16677564642903e+01dB,-1.78039690765580e+02°)	(-3.16677564642903e+01dB,-1.78039690765580e+02°)
1.69069069069068e+05	(-3.17044839803650e+01dB,-1.78336841714116e+02°)	(-3.17044839803650e+01dB,-1.78336841714116e+02°)
1.69169169169168e+05	(-3.17412179774802e+01dB,-1.78632121343753e+02°)	(-3.17412179774802e+01dB,-1.78632121343753e+02°)
1.69269269269268e+05	(-3.17779564543980e+01dB,-1.78925542192765e+02°)	(-3.17779564543980e+01dB,-1.78925542192765e+02°)
1.69369369369368e+05	(-3.18146974519021e+01dB,-1.79217116811474e+02°)	(-3.18146974519021e+01dB,-1.79217116811474e+02°)
1.69469469469468e+05	(-3.18514390522168e+01dB,-1.79506857757967e+02°)	(-3.18514390522168e+01dB,-1.79506857757967e+02°)
1.69569569569569e+05	(-3.18881793784235e+01dB,-1.79794777593967e+02°)	(-3.18881793784235e+01dB,-1.79794777593967e+02°)
1.69669669669669e+05	(-3.19249165938774e+01dB,1.79919111119160e+02°)	(-3.19249165938774e+01dB,1.79919111119160e+02°)
1.69769769769769e+05	(-3.19616489016236e+01dB,1.79634795824246e+02°)	(-3.19616489016236e+01dB,1.79634795824246e+02°)
1.69869869869869e+05	(-3.19983745438130e+01dB,1.79352263972025e+02°)	(-3.19983745438130e+01dB,1.79352263972025e+02°)
1.69969969969969e+05	(-3.20350918011193e+01dB,1.79071503024697e+02°)	(-3.20350918011193e+01dB,1.79071503024697e+02°)
1.70070070070069e+05	(-3.20717989921567e+01dB,1.78792500459368e+02°)	(-3.20717989921567e+01dB,1.78792500459368e+02°)
1.70170170170169e+05	(-3.21084944728994e+01dB,1.78515243771342e+02°)	(-3.21084944728994e+01dB,1.78515243771342e+02°)
1.70270270270269e+05	(-3.21451766361025e+01dB,1.78239720477307e+02°)	(-3.21451766361025e+01dB,1.78239720477307e+02°)
1.70370370370369e+05	(-3.21818439107253e+01dB,1.77965918118373e+02°)	(-3.21818439107253e+01dB,1.77965918118373e+02°)
1.70470470470469e+05	(-3.22184947613578e+01dB,1.77693824263010e+02°)	(-3.22184947613578e+01dB,1.77693824263010e+02°)
1.70570570570570e+05	(-3.22551276876484e+01dB,1.77423426509854e+02°)	(-3.22551276876484e+01dB,1.77423426509854e+02°)
1.70670670670670e+05	(-3.22917412237368e+01dB,1.77154712490400e+02°)	(-3.22917412237368e+01dB,1.77154712490400e+02°)
1.70770770770770e+05	(-3.23283339376891e+01dB,1.76887669871585e+02°)	(-3.23283339376891e+01dB,1.76887669871585e+02°)
1.70870870870870e+05	(-3.23649044309366e+01dB,1.76622286358262e+02°)	(-3.23649044309366e+01dB,1.76622286358262e+02°)
1.70970970970970e+05	(-3.24014513377195e+01dB,1.76358549695563e+02°)	(-3.24014513377195e+01dB,1.76358549695563e+02°)
1.71071071071070e+05	(-3.24379733245338e+01dB,1.76096447671161e+02°)	(-3.24379733245338e+01dB,1.76096447671161e+02°)
1.71171171171170e+05	(-3.24744690895834e+01dB,1.75835968117432e+02°)	(-3.24744690895834e+01dB,1.75835968117432e+02°)
1.71271271271270e+05	(-3.25109373622360e+01dB,1.75577098913516e+02°)	(-3.25109373622360e+01dB,1.75577098913516e+02°)
1.71371371371370e+05	(-3.25473769024851e+01dB,1.75319827987285e+02°)	(-3.25473769024851e+01dB,1.75319827987285e+02°)
1.71471471471470e+05	(-3.25837865004157e+01dB,1.75064143317216e+02°)	(-3.25837865004157e+01dB,1.75064143317216e+02°)
1.71571571571571e+05	(-3.26201649756757e+01dB,1.74810032934176e+02°)	(-3.26201649756757e+01dB,1.74810032934176e+02°)
1.71671671671671e+05	(-3.26565111769528e+01dB,1.74557484923120e+02°)	(-3.26565111769528e+01dB,1.74557484923120e+02°)
1.71771771771771e+05	(-3.26928239814566e+01dB,1.74306487424699e+02°)	(-3.26928239814566e+01dB,1.74306487424699e+02°)
1.71871871871871e+05	(-3.27291022944065e+01dB,1.74057028636794e+02°)	(-3.27291022944065e+01dB,1.74057028636794e+02°)
1.71971971971971e+05	(-3.27653450485245e+01dB,1.73809096815960e+02°)	(-3.27653450485245e+01dB,1.73809096815960e+02°)
1.72072072072071e+05	(-3.28015512035350e+01dB,1.73562680278805e+02°)	(-3.28015512035350e+01dB,1.73562680278805e+02°)
1.72172172172171e+05	(-3.28377197456695e+01dB,1.73317767403278e+02°)	(-3.28377197456695e+01dB,1.73317767403278e+02°)
1.72272272272271e+05	(-3.28738496871777e+01dB,1.73074346629904e+02°)	(-3.28738496871777e+01dB,1.73074346629904e+02°)
1.72372372372371e+05	(-3.29099400658443e+01dB,1.72832406462926e+02°)	(-3.29099400658443e+01dB,1.72832406462926e+02°)
1.72472472472471e+05	(-3.29459899445122e+01dB,1.72591935471399e+02°)	(-3.29459899445122e+01dB,1.72591935471399e+02°)
1.72572572572572e+05	(-3.29819984106119e+01dB,1.72352922290208e+02°)	(-3.29819984106119e+01dB,1.72352922290208e+02°)
1.72672672672672e+05	(-3.30179645756961e+01dB,1.72115355621019e+02°)	(-3.30179645756961e+01dB,1.72115355621019e+02°)
1.72772772772772e+05	(-3.30538875749823e+01dB,1.71879224233180e+02°)	(-3.30538875749823e+01dB,1.71879224233180e+02°)
1.72872872872872e+05	(-3.30897665668999e+01dB,1.71644516964546e+02°)	(-3.30897665668999e+01dB,1.71644516964546e+02°)
1.72972972972972e+05	(-3.31256007326444e+01dB,1.71411222722265e+02°)	(-3.31256007326444e+01dB,1.71411222722265e+02°)
1.73073073073072e+05	(-3.31613892757379e+01dB,1.71179330483491e+02°)	(-3.31613892757379e+01dB,1.71179330483491e+02°)
1.73173173173172e+05	(-3.31971314215955e+01dB,1.70948829296055e+02°)	(-3.31971314215955e+01dB,1.70948829296055e+02°)
1.73273273273272e+05	(-3.32328264170984e+01dB,1.70719708279076e+02°)	(-3.32328264170984e+01dB,1.70719708279076e+02°)
1.73373373373372e+05	(-3.32684735301731e+01dB,1.70491956623529e+02°)	(-3.32684735301731e+01dB,1.70491956623529e+02°)
1.73473473473472e+05	(-3.33040720493767e+01dB,1.70265563592758e+02°)	(-3.33040720493767e+01dB,1.70265563592758e+02°)
1.73573573573573e+05	(-3.33396212834890e+01dB,1.70040518522948e+02°)	(-3.33396212834890e+01dB,1.70040518522948e+02°)
1.73673673673673e+05	(-3.33751205611099e+01dB,1.69816810823544e+02°)	(-3.33751205611099e+01dB,1.69816810823544e+02°)
1.73773773773773e+05	(-3.34105692302642e+01dB,1.69594429977640e+02°)	(-3.34105692302642e+01dB,1.69594429977640e+02°)
1.73873873873873e+05	(-3.34459666580119e+01dB,1.69373365542307e+02°)	(-3.34459666580119e+01dB,1.69373365542307e+02°)
1.73973973973973e+05	(-3.34813122300645e+01dB,1.69153607148904e+02°)	(-3.34813122300645e+01dB,1.69153607148904e+02°)
1.74074074074073e+05	(-3.35166053504080e+01dB,1.68935144503325e+02°)	(-3.35166053504080e+01dB,1.68935144503325e+02°)
1.74174174174173e+05	(-3.35518454409317e+01dB,1.68717967386233e+02°)	(-3.35518454409317e+01dB,1.68717967386233e+02°)
1.74274274274273e+05	(-3.35870319410629e+01dB,1.68502065653237e+02°)	(-3.35870319410629e+01dB,1.68502065653237e+02°)
1.74374374374373e+05	(-3.36221643074083e+01dB,1.68287429235051e+02°)	(-3.36221643074083e+01dB,1.68287429235051e+02°)
1.74474474474473e+05	(-3.36572420134003e+01dB,1.68074048137609e+02°)	(-3.36572420134003e+01dB,1.68074048137609e+02°)
1.74574574574573e+05	(-3.36922645489501e+01dB,1.67861912442155e+02°)	(-3.36922645489501e+01dB,1.67861912442155e+02°)
1.74674674674674e+05	(-3.37272314201066e+01dB,1.67651012305295e+02°)	(-3.37272314201066e+01dB,1.67651012305295e+02°)
1.74774774774774e+05	(-3.37621421487203e+01dB,1.67441337959029e+02°)	(-3.37621421487203e+01dB,1.67441337959029e+02°)
1.74874874874874e+05	(-3.37969962721142e+01dB,1.67232879710746e+02°)	(-3.37969962721142e+01dB,1.67232879710746e+02°)
1.74974974974974e+05	(-3.38317933427596e+01dB,1.67025627943198e+02°)	(-3.38317933427596e+01dB,1.67025627943198e+02°)
1.75075075075074e+05	(-3.38665329279575e+01dB,1.66819573114446e+02°)	(-3.38665329279575e+01dB,1.66819573114446e+02°)
1.75175175175174e+05	(-3.39012146095261e+01dB,1.66614705757780e+02°)	(-3.39012146095261e+01dB,1.66614705757780e+02°)
1.75275275275274e+05	(-3.39358379834934e+01dB,1.66411016481618e+02°)	(-3.39358379834934e+01dB,1.66411016481618e+02°)
1.75375375375374e+05	(-3.39704026597957e+01dB,1.66208495969378e+02°)	(-3.39704026597957e+01dB,1.66208495969378e+02°)
1.75475475475474e+05	(-3.40049082619809e+01dB,1.66007134979335e+02°)	(-3.40049082619809e+01dB,1.66007134979335e+02°)
1.75575575575574e+05	(-3.40393544269175e+01dB,1.65806924344450e+02°)	(-3.40393544269175e+01dB,1.65806924344450e+02°)
1.75675675675675e+05	(-3.40737408045094e+01dB,1.65607854972183e+02°)	(-3.40737408045094e+01dB,1.65607854972183e+02°)
1.75775775775775e+05	(-3.41080670574144e+01dB,1.65409917844287e+02°)	(-3.41080670574144e+01dB,1.65409917844287e+02°)
1.75875875875875e+05	(-3.41423328607699e+01dB,1.65213104016584e+02°)	(-3.41423328607699e+01dB,1.65213104016584e+02°)
1.75975975975975e+05	(-3.41765379019216e+01dB,1.65017404618723e+02°)	(-3.41765379019216e+01dB,1.65017404618723e+02°)
1.76076076076075e+05	(-3.42106818801589e+01dB,1.64822810853918e+02°)	(-3.42106818801589e+01dB,1.64822810853919e+02°)
1.76176176176175e+05	(-3.42447645064542e+01dB,1.64629313998683e+02°)	(-3.42447645064542e+01dB,1.64629313998683e+02°)
1.76276276276275e+05	(-3.42787855032076e+01dB,1.64436905402532e+02°)	(-3.42787855032076e+01dB,1.64436905402532e+02°)
1.76376376376375e+05	(-3.43127446039957e+01dB,1.64245576487686e+02°)	(-3.43127446039957e+01dB,1.64245576487686e+02°)
1.76476476476475e+05	(-3.43466415533266e+01dB,1.64055318748751e+02°)	(-3.43466415533266e+01dB,1.64055318748751e+02°)
1.76576576576575e+05	(-3.43804761063974e+01dB,1.63866123752392e+02°)	(-3.43804761063974e+01dB,1.63866123752392e+02°)
1.76676676676676e+05	(-3.44142480288587e+01dB,1.63677983136991e+02°)	(-3.44142480288587e+01dB,1.63677983136991e+02°)
1.76776776776776e+05	(-3.44479570965815e+01dB,1.63490888612293e+02°)	(-3.44479570965815e+01dB,1.63490888612293e+02°)
1.76876876876876e+05	(-3.44816030954300e+01dB,1.63304831959047e+02°)	(-3.44816030954300e+01dB,1.63304831959047e+02°)
1.76976976976976e+05	(-3.45151858210380e+01dB,1.63119805028630e+02°)	(-3.45151858210380e+01dB,1.63119805028629e+02°)
1.77077077077076e+05	(-3.45487050785904e+01dB,1.62935799742663e+02°)	(-3.45487050785904e+01dB,1.62935799742663e+02°)
1.77177177177176e+05	(-3.45821606826075e+01dB,1.62752808092625e+02°)	(-3.45821606826075e+01dB,1.62752808092625e+02°)
1.77277277277276e+05	(-3.46155524567357e+01dB,1.62570822139443e+02°)	(-3.46155524567357e+01dB,1.62570822139443e+02°)
1.77377377377376e+05	(-3.46488802335398e+01dB,1.62389834013094e+02°)	(-3.46488802335398e+01dB,1.62389834013094e+02°)
1.77477477477476e+05	(-3.46821438543017e+01dB,1.62209835912181e+02°)	(-3.46821438543017e+01dB,1.62209835912181e+02°)
1.77577577577576e+05	(-3.47153431688212e+01dB,1.62030820103516e+02°)	(-3.47153431688212e+01dB,1.62030820103516e+02°)
1.77677677677677e+05	(-3.47484780352219e+01dB,1.61852778921688e+02°)	(-3.47484780352219e+01dB,1.61852778921688e+02°)
1.77777777777777e+05	(-3.47815483197607e+01dB,1.61675704768627e+02°)	(-3.47815483197607e+01dB,1.61675704768627e+02°)
1.77877877877877e+05	(-3.48145538966405e+01dB,1.61499590113164e+02°)	(-3.48145538966405e+01dB,1.61499590113164e+02°)
1.77977977977977e+05	(-3.48474946478276e+01dB,1.61324427490586e+02°)	(-3.48474946478276e+01dB,1.61324427490586e+02°)
1.78078078078077e+05	(-3.48803704628720e+01dB,1.61150209502182e+02°)	(-3.48803704628720e+01dB,1.61150209502182e+02°)
1.78178178178177e+05	(-3.49131812387314e+01dB,1.60976928814792e+02°)	(-3.49131812387314e+01dB,1.60976928814792e+02°)
1.78278278278277e+05	(-3.49459268795993e+01dB,1.60804578160342e+02°)	(-3.49459268795993e+01dB,1.60804578160342e+02°)
1.78378378378377e+05	(-3.49786072967358e+01dB,1.60633150335384e+02°)	(-3.49786072967358e+01dB,1.60633150335384e+02°)
1.78478478478477e+05	(-3.50112224083023e+01dB,1.60462638200630e+02°)	(-3.50112224083023e+01dB,1.60462638200630e+02°)
1.78578578578577e+05	(-3.50437721391995e+01dB,1.60293034680478e+02°)	(-3.50437721391995e+01dB,1.60293034680478e+02°)
1.78678678678678e+05	(-3.50762564209085e+01dB,1.60124332762547e+02°)	(-3.50762564209085e+01dB,1.60124332762547e+02°)
1.78778778778778e+05	(-3.51086751913355e+01dB,1.59956525497194e+02°)	(-3.51086751913355e+01dB,1.59956525497194e+02°)
1.78878878878878e+05	(-3.51410283946589e+01dB,1.59789605997042e+02°)	(-3.51410283946589e+01dB,1.59789605997042e+02°)
1.78978978978978e+05	(-3.51733159811807e+01dB,1.59623567436501e+02°)	(-3.51733159811807e+01dB,1.59623567436501e+02°)
1.79079079079078e+05	(-3.52055379071798e+01dB,1.59458403051284e+02°)	(-3.52055379071798e+01dB,1.59458403051284e+02°)
1.79179179179178e+05	(-3.52376941347693e+01dB,1.59294106137932e+02°)	(-3.52376941347693e+01dB,1.59294106137932e+02°)
1.79279279279278e+05	(-3.52697846317557e+01dB,1.59130670053322e+02°)	(-3.52697846317557e+01dB,1.59130670053322e+02°)
1.79379379379378e+05	(-3.53018093715018e+01dB,1.58968088214192e+02°)	(-3.53018093715018e+01dB,1.58968088214192e+02°)
1.79479479479478e+05	(-3.53337683327926e+01dB,1.58806354096651e+02°)	(-3.53337683327926e+01dB,1.58806354096651e+02°)
1.79579579579578e+05	(-3.53656614997029e+01dB,1.58645461235699e+02°)	(-3.53656614997029e+01dB,1.58645461235699e+02°)
1.79679679679679e+05	(-3.53974888614688e+01dB,1.58485403224736e+02°)	(-3.53974888614688e+01dB,1.58485403224736e+02°)
1.79779779779779e+05	(-3.54292504123612e+01dB,1.58326173715083e+02°)	(-3.54292504123612e+01dB,1.58326173715083e+02°)
1.79879879879879e+05	(-3.54609461515622e+01dB,1.58167766415495e+02°)	(-3.54609461515622e+01dB,1.58167766415495e+02°)
1.79979979979979e+05	(-3.54925760830440e+01dB,1.58010175091676e+02°)	(-3.54925760830440e+01dB,1.58010175091676e+02°)
1.80080080080079e+05	(-3.55241402154504e+01dB,1.57853393565797e+02°)	(-3.55241402154504e+01dB,1.57853393565797e+02°)
1.80180180180179e+05	(-3.55556385619808e+01dB,1.57697415716011e+02°)	(-3.55556385619808e+01dB,1.57697415716011e+02°)
1.80280280280279e+05	(-3.55870711402763e+01dB,1.57542235475973e+02°)	(-3.55870711402763e+01dB,1.57542235475973e+02°)
1.80380380380379e+05	(-3.56184379723088e+01dB,1.57387846834358e+02°)	(-3.56184379723088e+01dB,1.57387846834358e+02°)
1.80480480480479e+05	(-3.56497390842718e+01dB,1.57234243834379e+02°)	(-3.56497390842718e+01dB,1.57234243834379e+02°)
1.80580580580579e+05	(-3.56809745064743e+01dB,1.57081420573313e+02°)	(-3.56809745064743e+01dB,1.57081420573313e+02°)
1.80680680680680e+05	(-3.57121442732358e+01dB,1.56929371202020e+02°)	(-3.57121442732358e+01dB,1.56929371202020e+02°)
1.80780780780780e+05	(-3.57432484227846e+01dB,1.56778089924469e+02°)	(-3.57432484227846e+01dB,1.56778089924469e+02°)
1.80880880880880e+05	(-3.57742869971578e+01dB,1.56627570997262e+02°)	(-3.57742869971578e+01dB,1.56627570997262e+02°)
1.80980980980980e+05	(-3.58052600421034e+01dB,1.56477808729167e+02°)	(-3.58052600421034e+01dB,1.56477808729167e+02°)
1.81081081081080e+05	(-3.58361676069846e+01dB,1.56328797480642e+02°)	(-3.58361676069846e+01dB,1.56328797480642e+02°)
1.81181181181180e+05	(-3.58670097446859e+01dB,1.56180531663368e+02°)	(-3.58670097446859e+01dB,1.56180531663368e+02°)
1.81281281281280e+05	(-3.58977865115217e+01dB,1.56033005739788e+02°)	(-3.58977865115217e+01dB,1.56033005739788e+02°)
1.81381381381380e+05	(-3.59284979671461e+01dB,1.55886214222636e+02°)	(-3.59284979671461e+01dB,1.55886214222636e+02°)
1.81481481481480e+05	(-3.59591441744656e+01dB,1.55740151674478e+02°)	(-3.59591441744656e+01dB,1.55740151674478e+02°)
1.81581581581580e+05	(-3.59897251995526e+01dB,1.55594812707256e+02°)	(-3.59897251995526e+01dB,1.55594812707256e+02°)
1.81681681681680e+05	(-3.60202411115619e+01dB,1.55450191981826e+02°)	(-3.60202411115619e+01dB,1.55450191981826e+02°)
1.81781781781781e+05	(-3.60506919826479e+01dB,1.55306284207507e+02°)	(-3.60506919826479e+01dB,1.55306284207507e+02°)
1.81881881881881e+05	(-3.60810778878840e+01dB,1.55163084141627e+02°)	(-3.60810778878840e+01dB,1.55163084141627e+02°)
1.81981981981981e+05	(-3.61113989051845e+01dB,1.55020586589076e+02°)	(-3.61113989051845e+01dB,1.55020586589076e+02°)
1.82082082082081e+05	(-3.61416551152267e+01dB,1.54878786401858e+02°)	(-3.61416551152267e+01dB,1.54878786401858e+02°)
1.82182182182181e+05	(-3.61718466013761e+01dB,1.54737678478647e+02°)	(-3.61718466013761e+01dB,1.54737678478647e+02°)
1.82282282282281e+05	(-3.62019734496122e+01dB,1.54597257764349e+02°)	(-3.62019734496122e+01dB,1.54597257764349e+02°)
1.82382382382381e+05	(-3.62320357484563e+01dB,1.54457519249659e+02°)	(-3.62320357484563e+01dB,1.54457519249659e+02°)
1.82482482482481e+05	(-3.62620335889014e+01dB,1.54318457970630e+02°)	(-3.62620335889014e+01dB,1.54318457970630e+02°)
1.82582582582581e+05	(-3.62919670643425e+01dB,1.54180069008239e+02°)	(-3.62919670643425e+01dB,1.54180069008239e+02°)
1.82682682682681e+05	(-3.63218362705093e+01dB,1.54042347487957e+02°)	(-3.63218362705093e+01dB,1.54042347487957e+02°)
1.82782782782782e+05	(-3.63516413054000e+01dB,1.53905288579326e+02°)	(-3.63516413054000e+01dB,1.53905288579326e+02°)
