time	I(Ls1)	I(Ls2)
3.830662763346830e-06	4.641857e+00	3.733137e+00
3.890662763346474e-06	4.630952e+00	3.711178e+00
3.950662763346118e-06	4.599799e+00	3.671670e+00
4.010662763345762e-06	4.548397e+00	3.614614e+00
4.070662763345405e-06	4.476747e+00	3.540009e+00
4.130662763345049e-06	4.384848e+00	3.447856e+00
4.190662763344693e-06	4.272701e+00	3.338154e+00
4.250662763344336e-06	4.140306e+00	3.210903e+00
4.297805620486914e-06	4.021035e+00	3.097679e+00
4.344948477629490e-06	3.889522e+00	2.973885e+00
4.392091334772068e-06	3.745766e+00	2.839522e+00
4.439234191914645e-06	3.589768e+00	2.694590e+00
4.486377049057222e-06	3.421528e+00	2.539089e+00
4.533519906199800e-06	3.241046e+00	2.373019e+00
4.580662763342376e-06	3.048321e+00	2.196379e+00
4.590662763342317e-06	3.006075e+00	2.157747e+00
4.600662763342258e-06	2.963320e+00	2.118677e+00
4.610662763342198e-06	2.920060e+00	2.079174e+00
4.630662763342079e-06	2.832033e+00	1.998879e+00
4.660662763341901e-06	2.696285e+00	1.875262e+00
4.706377049055916e-06	2.479937e+00	1.678705e+00
4.752091334769930e-06	2.254938e+00	1.474862e+00
4.797805620483944e-06	2.021288e+00	1.263735e+00
4.843519906197959e-06	1.778986e+00	1.045323e+00
4.889234191911972e-06	1.528033e+00	8.196258e-01
4.934948477625987e-06	1.268429e+00	5.866436e-01
4.980662763340001e-06	1.000173e+00	3.463764e-01
4.989478250284406e-06	9.478477e-01	2.995765e-01
4.998293737228811e-06	8.952892e-01	2.525880e-01
5.007109224173217e-06	8.424972e-01	2.054109e-01
5.015924711117622e-06	7.894719e-01	1.580452e-01
5.024740198062027e-06	7.362132e-01	1.104909e-01
5.033555685006432e-06	6.827211e-01	6.274794e-02
5.042371171950838e-06	6.289957e-01	1.481641e-02
5.044649050099312e-06	6.150733e-01	2.402237e-03
5.044809971412913e-06	6.140924e-01	1.539955e-03
5.045131814040331e-06	6.121557e-01	-5.913828e-05
5.045321767802469e-06	6.110410e-01	-8.640284e-04
5.045324470679671e-06	6.110257e-01	-8.728338e-04
5.045329876433857e-06	6.109957e-01	-8.873366e-04
5.045340687942230e-06	6.109359e-01	-9.153627e-04
5.045361341831636e-06	6.108224e-01	-9.653153e-04
5.045402649610665e-06	6.105968e-01	-1.058759e-03
5.045403367980256e-06	6.105930e-01	-1.060298e-03
5.045404804719439e-06	6.105852e-01	-1.063267e-03
5.058514361073324e-06	5.392422e-01	-2.836560e-02
5.071623917427210e-06	4.674480e-01	-5.605387e-02
5.084733473781095e-06	3.952027e-01	-8.412807e-02
5.097843030134981e-06	3.225063e-01	-1.125882e-01
5.110952586488866e-06	2.493587e-01	-1.414343e-01
5.124062142842752e-06	1.757600e-01	-1.706662e-01
5.137171699196637e-06	1.017102e-01	-2.002842e-01
5.139672919486551e-06	8.755429e-02	-2.059620e-01
5.142174139776464e-06	7.338123e-02	-2.116559e-01
5.144675360066377e-06	5.919099e-02	-2.173660e-01
5.147176580356291e-06	4.498357e-02	-2.230920e-01
5.149677800646204e-06	3.075898e-02	-2.288342e-01
5.152179020936117e-06	1.651720e-02	-2.345924e-01
5.154680241226030e-06	2.258246e-03	-2.403667e-01
5.154936916086433e-06	7.959202e-04	-2.409596e-01
5.155081973276434e-06	-1.737890e-05	-2.412921e-01
5.155180311826411e-06	-5.192497e-04	-2.415075e-01
5.155275464663192e-06	-9.218631e-04	-2.416989e-01
5.155310191369729e-06	-1.039140e-03	-2.417627e-01
5.155314406450704e-06	-1.051185e-03	-2.417700e-01
5.155322836612655e-06	-1.073800e-03	-2.417843e-01
5.155339696936772e-06	-1.116748e-03	-2.418123e-01
5.155367168722686e-06	-1.183539e-03	-2.418575e-01
5.155367640729235e-06	-1.184650e-03	-2.418582e-01
5.155368584742115e-06	-1.186832e-03	-2.418597e-01
5.186149273175200e-06	-7.354764e-02	-2.927180e-01
5.216929961608285e-06	-1.479886e-01	-3.454582e-01
5.247710650041370e-06	-2.245096e-01	-4.000803e-01
5.278491338474455e-06	-3.031108e-01	-4.565842e-01
5.309272026907541e-06	-3.837921e-01	-5.149702e-01
5.340052715340625e-06	-4.665535e-01	-5.752380e-01
5.370833403773711e-06	-5.513951e-01	-6.373877e-01
5.440833403773295e-06	-7.506914e-01	-7.846294e-01
5.466547689487428e-06	-8.262361e-01	-8.408735e-01
5.492261975201561e-06	-9.027219e-01	-8.980164e-01
