time	I(Ls1)	I(Ls2)
7.982355402408152e-06	-4.012115e+00	-2.693056e+00
7.992355402408093e-06	-3.957019e+00	-2.645099e+00
8.012355402407974e-06	-3.844986e+00	-2.547676e+00
8.042355402407796e-06	-3.672396e+00	-2.397823e+00
8.062355402407677e-06	-3.554262e+00	-2.295401e+00
8.082355402407558e-06	-3.433879e+00	-2.191148e+00
8.102355402407439e-06	-3.311248e+00	-2.085062e+00
8.122355402407321e-06	-3.186368e+00	-1.977144e+00
8.142355402407202e-06	-3.059240e+00	-1.867395e+00
8.162355402407083e-06	-2.929864e+00	-1.755814e+00
8.182355402406964e-06	-2.798239e+00	-1.642400e+00
8.209498259549660e-06	-2.616078e+00	-1.485612e+00
8.236641116692357e-06	-2.430441e+00	-1.326030e+00
8.263783973835052e-06	-2.241327e+00	-1.163655e+00
8.290926830977748e-06	-2.048737e+00	-9.984866e-01
8.318069688120443e-06	-1.852670e+00	-8.305246e-01
8.345212545263140e-06	-1.653126e+00	-6.597692e-01
8.372355402405836e-06	-1.450105e+00	-4.862204e-01
8.380926830977213e-06	-1.385442e+00	-4.309850e-01
8.389498259548591e-06	-1.320492e+00	-3.755237e-01
8.398069688119968e-06	-1.255254e+00	-3.198365e-01
8.406641116691347e-06	-1.189728e+00	-2.639233e-01
8.415212545262725e-06	-1.123915e+00	-2.077842e-01
8.423783973834102e-06	-1.057814e+00	-1.514191e-01
8.432355402405479e-06	-9.914258e-01	-9.482814e-02
8.442355402405420e-06	-9.137924e-01	-3.139431e-02
8.447988670843296e-06	-8.701724e-01	-2.168026e-03
8.451257965324914e-06	-8.450053e-01	9.683003e-03
8.451263862351488e-06	-8.449601e-01	9.698646e-03
8.454416050394039e-06	-8.207902e-01	1.715528e-02
8.457568238436589e-06	-7.965850e-01	2.464034e-02
8.460720426479141e-06	-7.723446e-01	3.215382e-02
8.463872614521691e-06	-7.480689e-01	3.969571e-02
8.467024802564242e-06	-7.237579e-01	4.726603e-02
8.470176990606792e-06	-6.994117e-01	5.486477e-02
8.473329178649344e-06	-6.750302e-01	6.249193e-02
8.493329178649225e-06	-5.196442e-01	1.114611e-01
8.513329178649106e-06	-3.629438e-01	1.615385e-01
8.533329178648987e-06	-2.049867e-01	2.127026e-01
8.543329178648928e-06	-1.255567e-01	2.386848e-01
8.553329178648868e-06	-4.587055e-02	2.649015e-01
8.558966494304383e-06	-3.390737e-03	2.796890e-01
8.563051320640072e-06	2.302812e-02	2.902821e-01
8.563058580265915e-06	2.306276e-02	2.903005e-01
8.595180465178305e-06	1.436768e-01	3.719816e-01
8.627302350090694e-06	2.667955e-01	4.559364e-01
8.659424235003084e-06	3.924190e-01	5.421649e-01
8.691546119915473e-06	5.205471e-01	6.306670e-01
8.723668004827862e-06	6.511800e-01	7.214428e-01
8.755789889740252e-06	7.843177e-01	8.144923e-01
8.787911774652641e-06	9.199600e-01	9.098154e-01
8.846483203223722e-06	1.174423e+00	1.090091e+00
8.905054631794802e-06	1.431694e+00	1.273475e+00
8.963626060365883e-06	1.691773e+00	1.459969e+00
9.022197488936965e-06	1.954660e+00	1.649573e+00
9.080768917508045e-06	2.220355e+00	1.842285e+00
9.139340346079126e-06	2.488858e+00	2.038107e+00
9.197911774650206e-06	2.760169e+00	2.237038e+00
9.226483203221465e-06	2.891074e+00	2.333185e+00
9.255054631792724e-06	3.021159e+00	2.428836e+00
9.283626060363982e-06	3.150423e+00	2.523990e+00
9.312197488935243e-06	3.278866e+00	2.618649e+00
9.340768917506501e-06	3.406488e+00	2.712811e+00
9.369340346077760e-06	3.533290e+00	2.806477e+00
9.397911774649019e-06	3.659271e+00	2.899647e+00
9.407911774648959e-06	3.702929e+00	2.931936e+00
9.417911774648900e-06	3.746417e+00	2.964107e+00
9.437911774648781e-06	3.832860e+00	3.028069e+00
9.459340346077226e-06	3.924793e+00	3.096130e+00
9.480768917505670e-06	4.015645e+00	3.163389e+00
9.502197488934114e-06	4.105416e+00	3.229845e+00
9.523626060362557e-06	4.194105e+00	3.295498e+00
9.545054631791001e-06	4.281713e+00	3.360347e+00
9.566483203219446e-06	4.368240e+00	3.424394e+00
9.587911774647890e-06	4.453685e+00	3.487638e+00
9.597911774647831e-06	4.493048e+00	3.516757e+00
9.610768917504898e-06	4.543266e+00	3.553900e+00
9.623626060361963e-06	4.592962e+00	3.590640e+00
9.636483203219030e-06	4.642136e+00	3.626978e+00
9.649340346076097e-06	4.690788e+00	3.662915e+00
9.662197488933164e-06	4.738919e+00	3.698449e+00
9.675054631790229e-06	4.786527e+00	3.733581e+00
9.687911774647296e-06	4.833614e+00	3.768311e+00
9.699340346075800e-06	4.874987e+00	3.798807e+00
9.710768917504304e-06	4.915881e+00	3.828928e+00
9.722197488932808e-06	4.956297e+00	3.858675e+00
9.733626060361310e-06	4.996234e+00	3.888047e+00
9.745054631789814e-06	5.035693e+00	3.917045e+00
9.756483203218317e-06	5.074673e+00	3.945668e+00
9.767911774646821e-06	5.113174e+00	3.973917e+00
9.777911774646762e-06	5.146426e+00	3.998290e+00
9.797911774646643e-06	5.211739e+00	4.046095e+00
9.825054631789339e-06	5.298033e+00	4.109141e+00
9.852197488932036e-06	5.380947e+00	4.169489e+00
9.879340346074731e-06	5.460480e+00	4.227136e+00
9.906483203217427e-06	5.536633e+00	4.282085e+00
9.933626060360122e-06	5.609404e+00	4.334334e+00
9.960768917502819e-06	5.678795e+00	4.383884e+00
9.987911774645515e-06	5.744804e+00	4.430735e+00
9.997911774645455e-06	5.768088e+00	4.447157e+00
1.001791177464534e-05	5.813112e+00	4.478756e+00
1.005791177464510e-05	5.897514e+00	4.537443e+00
1.009791177464486e-05	5.972576e+00	4.588535e+00
1.013791177464462e-05	6.038299e+00	4.632031e+00
1.017791177464439e-05	6.094681e+00	4.667933e+00
1.021791177464415e-05	6.141725e+00	4.696239e+00
1.025791177464391e-05	6.179428e+00	4.716950e+00
1.029791177464367e-05	6.207792e+00	4.730066e+00
1.036505463178613e-05	6.232697e+00	4.733534e+00
1.043219748892859e-05	6.226594e+00	4.711482e+00
1.049934034607105e-05	6.189480e+00	4.663908e+00
1.056648320321351e-05	6.121357e+00	4.590814e+00
1.063362606035597e-05	6.022225e+00	4.492199e+00
1.070076891749842e-05	5.892083e+00	4.368064e+00
1.076791177464088e-05	5.730932e+00	4.218407e+00
1.082219748892628e-05	5.575895e+00	4.076913e+00
1.087648320321167e-05	5.400766e+00	3.918857e+00
1.093076891749706e-05	5.205544e+00	3.744237e+00
1.098505463178245e-05	4.990229e+00	3.553054e+00
1.103934034606784e-05	4.754821e+00	3.345309e+00
1.109362606035323e-05	4.499321e+00	3.121000e+00
