time	I(Ls1)	I(Ls2)
4.602322122831048e-06	2.432674e+00	2.432674e+00
4.622322122830929e-06	2.348283e+00	2.348283e+00
4.652322122830751e-06	2.218306e+00	2.218306e+00
4.699464979973329e-06	2.004826e+00	2.004826e+00
4.746607837115905e-06	1.783106e+00	1.783106e+00
4.793750694258483e-06	1.553145e+00	1.553145e+00
4.840893551401060e-06	1.314943e+00	1.314943e+00
4.888036408543637e-06	1.068500e+00	1.068500e+00
4.935179265686215e-06	8.138160e-01	8.138160e-01
4.982322122828791e-06	5.508915e-01	5.508915e-01
4.995179265685858e-06	4.783784e-01	4.783784e-01
5.008036408542924e-06	4.054455e-01	4.054455e-01
5.020893551399991e-06	3.320928e-01	3.320928e-01
5.033750694257058e-06	2.583202e-01	2.583202e-01
5.046607837114124e-06	1.841279e-01	1.841279e-01
5.059464979971191e-06	1.095158e-01	1.095158e-01
5.072322122828257e-06	3.448385e-02	3.448385e-02
5.077985652655014e-06	3.759979e-03	3.759979e-03
5.082078131179914e-06	-1.432513e-02	-1.432513e-02
5.082085408218478e-06	-1.434567e-02	-1.434567e-02
5.119926668329973e-06	-8.485249e-02	-8.485249e-02
5.157767928441469e-06	-1.584126e-01	-1.584126e-01
5.195609188552964e-06	-2.350261e-01	-2.350261e-01
5.233450448664460e-06	-3.146929e-01	-3.146929e-01
5.271291708775955e-06	-3.974130e-01	-3.974130e-01
5.309132968887451e-06	-4.831865e-01	-4.831865e-01
5.346974228998946e-06	-5.720133e-01	-5.720133e-01
5.358402800427449e-06	-5.993078e-01	-5.993078e-01
5.369831371855952e-06	-6.268322e-01	-6.268322e-01
5.381259943284456e-06	-6.545865e-01	-6.545865e-01
5.392688514712960e-06	-6.825707e-01	-6.825707e-01
5.404117086141464e-06	-7.107848e-01	-7.107848e-01
5.415545657569967e-06	-7.392287e-01	-7.392287e-01
5.426974228998471e-06	-7.679024e-01	-7.679024e-01
5.452688514712604e-06	-8.333137e-01	-8.333137e-01
5.478402800426737e-06	-8.996313e-01	-8.996313e-01
5.504117086140870e-06	-9.668553e-01	-9.668553e-01
5.529831371855002e-06	-1.034986e+00	-1.034986e+00
5.555545657569135e-06	-1.104022e+00	-1.104022e+00
5.581259943283268e-06	-1.173966e+00	-1.173966e+00
5.606974228997402e-06	-1.244815e+00	-1.244815e+00
5.652688514711416e-06	-1.373199e+00	-1.373199e+00
5.698402800425430e-06	-1.502478e+00	-1.502478e+00
5.744117086139445e-06	-1.632652e+00	-1.632652e+00
5.789831371853459e-06	-1.763722e+00	-1.763722e+00
5.835545657567472e-06	-1.895687e+00	-1.895687e+00
