time	I(Ls1)	I(Ls2)
4.596339998238271e-06	2.475469e+00	-7.306453e-04
4.596343179767747e-06	2.475446e+00	-7.371914e-04
4.596349542826698e-06	2.475401e+00	-7.465232e-04
4.596384557085552e-06	2.475156e+00	-7.910526e-04
4.596429133367236e-06	2.474847e+00	-8.348294e-04
4.596468810960479e-06	2.474573e+00	-8.665348e-04
4.596469595667630e-06	2.474568e+00	-8.670714e-04
4.596471165082151e-06	2.474557e+00	-8.680785e-04
4.599735951404980e-06	2.452115e+00	-2.983217e-03
4.603000737727808e-06	2.429624e+00	-5.126289e-03
4.606265524050637e-06	2.407082e+00	-7.297295e-03
4.609530310373466e-06	2.384491e+00	-9.496235e-03
4.612795096696295e-06	2.361850e+00	-1.172311e-02
4.616059883019123e-06	2.339159e+00	-1.397792e-02
4.619324669341953e-06	2.316419e+00	-1.626066e-02
4.629324669341893e-06	2.246518e+00	-2.339862e-02
4.639324669341834e-06	2.176164e+00	-3.080099e-02
4.649324669341775e-06	2.105362e+00	-3.846784e-02
4.659324669341715e-06	2.034118e+00	-4.639890e-02
4.679324669341596e-06	1.890325e+00	-6.305148e-02
4.699324669341478e-06	1.744831e+00	-8.075343e-02
4.719324669341359e-06	1.597681e+00	-9.949803e-02
4.749324669341181e-06	1.373957e+00	-1.295524e-01
4.779324669341002e-06	1.146782e+00	-1.619038e-01
4.809324669340824e-06	9.163287e-01	-1.965164e-01
4.825038955055017e-06	7.942904e-01	-2.155583e-01
4.840753240769209e-06	6.714997e-01	-2.351826e-01
4.856467526483402e-06	5.479563e-01	-2.553893e-01
4.872181812197594e-06	4.236605e-01	-2.761783e-01
4.887896097911786e-06	2.986122e-01	-2.975496e-01
4.903610383625979e-06	1.728113e-01	-3.195033e-01
4.919324669340171e-06	4.625792e-02	-3.420394e-01
4.924895150099778e-06	3.599294e-03	-3.496597e-01
4.928918804147095e-06	-2.327404e-02	-3.543804e-01
4.928925963162880e-06	-2.331071e-02	-3.543865e-01
4.965304155517183e-06	-1.760541e-01	-3.797351e-01
5.001682347871485e-06	-3.317766e-01	-4.079172e-01
5.038060540225788e-06	-4.904782e-01	-4.389327e-01
5.074438732580091e-06	-6.521590e-01	-4.727815e-01
5.110816924934394e-06	-8.168188e-01	-5.094638e-01
5.147195117288696e-06	-9.844577e-01	-5.489795e-01
5.183573309642999e-06	-1.155076e+00	-5.913286e-01
5.196430452500065e-06	-1.215802e+00	-6.068813e-01
5.209287595357132e-06	-1.276781e+00	-6.227434e-01
5.222144738214198e-06	-1.338012e+00	-6.389152e-01
5.235001881071265e-06	-1.399496e+00	-6.553965e-01
5.247859023928331e-06	-1.461233e+00	-6.721873e-01
5.260716166785398e-06	-1.523222e+00	-6.892877e-01
5.273573309642465e-06	-1.585464e+00	-7.066977e-01
5.306430452499412e-06	-1.745897e+00	-7.527245e-01
5.339287595356360e-06	-1.907098e+00	-8.003502e-01
5.372144738213308e-06	-2.069067e+00	-8.495749e-01
5.405001881070256e-06	-2.231804e+00	-9.003986e-01
5.437859023927203e-06	-2.395308e+00	-9.528212e-01
5.470716166784151e-06	-2.559580e+00	-1.006843e+00
5.503573309641099e-06	-2.724620e+00	-1.062463e+00
5.540716166783736e-06	-2.911500e+00	-1.126994e+00
5.577859023926372e-06	-3.097395e+00	-1.192471e+00
